Дата,Регион,Значение
2019-12-10,Республика Тыва,61.00
2019-12-10,Республика Хакасия,55.00
2019-12-10,Ростовская область,75.00
2019-12-10,Рязанская область,65.00
2019-12-10,Самарская область,67.00
2019-12-10,Санкт-Петербург,76.00
2019-12-10,Саратовская область,69.00
2019-12-10,Сахалинская область,62.00
2019-12-10,Свердловская область,79.00
2019-12-10,Смоленская область,68.00
2019-12-10,Ставропольский край,67.00
2019-12-10,Тамбовская область,71.00
2019-12-10,Тверская область,62.00
2019-12-10,Томская область,71.00
2019-12-10,Тульская область,65.00
2019-12-10,Тюменская область,81.00
2019-12-10,Удмуртская Республика,72.00
2019-12-10,Ульяновская область,60.00
2019-12-10,Хабаровский край,75.00
2019-12-10,Ханты-Мансийский АО - Югра,65.00
2019-12-10,Челябинская область,63.00
2019-12-10,Чувашская Республика,69.00
2019-12-10,Ямало-Ненецкий АО,65.00
2019-12-10,Ярославская область,65.00
2019-12-11,Россия,67.00
2019-12-11,Адыгея,59.00
2019-12-11,Алтайский край,78.00
2019-12-11,Амурская область,78.00
2019-12-11,Архангельская область,68.00
2019-12-11,Астраханская область,70.00
2019-12-11,Белгородская область,91.00
2019-12-11,Брянская область,65.00
2019-12-11,Владимирская область,68.00
2019-12-11,Волгоградская область,74.00
2019-12-11,Вологодская область,64.00
2019-12-11,Воронежская область,82.00
2019-12-11,Забайкальский край,67.00
2019-12-11,Ивановская область,60.00
2019-12-11,Иркутская область,71.00
2019-12-11,Кабардино-Балкарская Республика,53.00
2019-12-11,Калининградская область,76.00
2019-12-11,Калужская область,64.00
2019-12-11,Камчатский край,72.00
2019-12-11,Кемеровская область,67.00
2019-12-11,Кировская область,72.00
2019-12-11,Костромская область,57.00
2019-12-11,Краснодарский край,72.00
2019-12-11,Красноярский край,70.00
2019-12-11,Курганская область,65.00
2019-12-11,Курская область,58.00
2019-12-11,Липецкая область,61.00
2019-12-11,Магаданская область,64.00
2019-12-11,Мордовия,69.00
2019-12-11,Москва,84.00
2019-12-11,Московская область,71.00
2019-12-11,Мурманская область,72.00
2019-12-11,Нижегородская область,77.00
2019-12-11,Новгородская область,67.00
2019-12-11,Новосибирская область,74.00
2019-12-11,Омская область,70.00
2019-12-11,Оренбургская область,68.00
2019-12-11,Орловская область,69.00
2019-12-11,Пензенская область,69.00
2019-12-11,Пермский край,64.00
2019-12-11,Приморский край,66.00
2019-12-11,Псковская область,67.00
2019-12-11,Республика Башкортостан,76.00
2019-12-11,Республика Бурятия,75.00
2019-12-11,Республика Дагестан,57.00
2019-12-11,Республика Калмыкия,56.00
2019-12-11,Республика Карачаево-Черкессия,59.00
2019-12-11,Республика Карелия,70.00
2019-12-11,Республика Коми,64.00
2019-12-11,Республика Марий Эл,68.00
2019-12-11,Республика Саха (Якутия),71.00
2019-12-11,Республика Северная Осетия-Алания,55.00
2019-12-11,Республика Татарстан,76.00
2019-12-11,Республика Тыва,67.00
2019-12-11,Республика Хакасия,58.00
2019-12-11,Ростовская область,76.00
2019-12-11,Рязанская область,71.00
2019-12-11,Самарская область,66.00
2019-12-11,Санкт-Петербург,78.00
2019-12-11,Саратовская область,71.00
2019-12-11,Сахалинская область,67.00
2019-12-11,Свердловская область,78.00
